performance_id,student_id,year,class_name,subject,total_score,teacher_id,family_id,total_attendance,score_range
4253,1142,2022,SS1B,Chemistry,31,223,5142,137,30-39
4254,1142,2022,SS1B,Biology,48,226,5142,122,40-49
4255,1142,2023,SS2B,Mathematics,90,205,5142,184,90-100
4256,1142,2023,SS2B,English Language,35,202,5142,122,30-39
4257,1142,2023,SS2B,Civic Education,58,217,5142,162,50-59
4258,1142,2023,SS2B,Physics,52,220,5142,161,50-59
4259,1142,2023,SS2B,Chemistry,95,223,5142,187,90-100
4260,1142,2023,SS2B,Biology,86,226,5142,195,80-89
4261,1143,2019,JS1B,Mathematics,47,205,5143,133,40-49
4262,1143,2019,JS1B,English Language,57,202,5143,170,50-59
4263,1143,2019,JS1B,Civic Education,53,217,5143,158,50-59
4264,1143,2019,JS1B,Basic Science,49,208,5143,130,40-49
4265,1143,2019,JS1B,Basic Technology,31,211,5143,124,30-39
4266,1143,2019,JS1B,Social Studies,34,214,5143,131,30-39
4267,1143,2020,JS2B,Mathematics,56,205,5143,178,50-59
4268,1143,2020,JS2B,English Language,43,202,5143,135,40-49
4269,1143,2020,JS2B,Civic Education,52,217,5143,169,50-59
4270,1143,2020,JS2B,Basic Science,73,208,5143,193,70-79
4271,1143,2020,JS2B,Basic Technology,35,211,5143,138,30-39
4272,1143,2020,JS2B,Social Studies,89,214,5143,197,80-89
4273,1143,2021,JS3B,Mathematics,83,205,5143,193,80-89
4274,1143,2021,JS3B,English Language,52,202,5143,152,50-59
4275,1143,2021,JS3B,Civic Education,56,217,5143,169,50-59
4276,1143,2021,JS3B,Basic Science,35,208,5143,130,30-39
4277,1143,2021,JS3B,Basic Technology,94,211,5143,180,90-100
4278,1143,2021,JS3B,Social Studies,37,214,5143,132,30-39
4279,1143,2022,SS1B,Mathematics,36,205,5143,139,30-39
4280,1143,2022,SS1B,English Language,99,202,5143,184,90-100
4281,1143,2022,SS1B,Civic Education,57,217,5143,153,50-59
4282,1143,2022,SS1B,Physics,86,220,5143,198,80-89
4283,1143,2022,SS1B,Chemistry,32,223,5143,132,30-39
4284,1143,2022,SS1B,Biology,82,226,5143,181,80-89
4285,1143,2023,SS2B,Mathematics,49,205,5143,123,40-49
4286,1143,2023,SS2B,English Language,36,202,5143,125,30-39
4287,1143,2023,SS2B,Civic Education,94,217,5143,192,90-100
4288,1143,2023,SS2B,Physics,94,220,5143,198,90-100
4289,1143,2023,SS2B,Chemistry,54,223,5143,165,50-59
4290,1143,2023,SS2B,Biology,40,226,5143,122,40-49
4291,1144,2019,JS1B,Mathematics,35,205,5144,125,30-39
4292,1144,2019,JS1B,English Language,55,202,5144,166,50-59
4293,1144,2019,JS1B,Civic Education,88,217,5144,191,80-89
4294,1144,2019,JS1B,Basic Science,44,208,5144,146,40-49
4295,1144,2019,JS1B,Basic Technology,44,211,5144,122,40-49
4296,1144,2019,JS1B,Social Studies,30,214,5144,123,30-39
4297,1144,2020,JS2B,Mathematics,66,205,5144,178,60-69
4298,1144,2020,JS2B,English Language,42,202,5144,124,40-49
4299,1144,2020,JS2B,Civic Education,45,217,5144,148,40-49
4300,1144,2020,JS2B,Basic Science,92,208,5144,199,90-100
4301,1144,2020,JS2B,Basic Technology,33,211,5144,134,30-39
4302,1144,2020,JS2B,Social Studies,36,214,5144,137,30-39
4303,1144,2021,JS3B,Mathematics,42,205,5144,142,40-49
4304,1144,2021,JS3B,English Language,68,202,5144,173,60-69
4305,1144,2021,JS3B,Civic Education,77,217,5144,181,70-79
4306,1144,2021,JS3B,Basic Science,35,208,5144,145,30-39
4307,1144,2021,JS3B,Basic Technology,44,211,5144,137,40-49
4308,1144,2021,JS3B,Social Studies,47,214,5144,122,40-49
4309,1144,2022,SS1B,Mathematics,72,205,5144,191,70-79
4310,1144,2022,SS1B,English Language,64,202,5144,156,60-69
4311,1144,2022,SS1B,Civic Education,49,217,5144,121,40-49
4312,1144,2022,SS1B,Physics,37,220,5144,126,30-39
4313,1144,2022,SS1B,Chemistry,37,223,5144,147,30-39
4314,1144,2022,SS1B,Biology,38,226,5144,142,30-39
4315,1144,2023,SS2B,Mathematics,69,205,5144,158,60-69
4316,1144,2023,SS2B,English Language,30,202,5144,144,30-39
4317,1144,2023,SS2B,Civic Education,49,217,5144,127,40-49
4318,1144,2023,SS2B,Physics,58,220,5144,163,50-59
4319,1144,2023,SS2B,Chemistry,94,223,5144,183,90-100
4320,1144,2023,SS2B,Biology,99,226,5144,194,90-100
4321,1145,2019,JS1B,Mathematics,39,205,5145,149,30-39
4322,1145,2019,JS1B,English Language,57,202,5145,162,50-59
4323,1145,2019,JS1B,Civic Education,36,217,5145,120,30-39
4324,1145,2019,JS1B,Basic Science,74,208,5145,190,70-79
4325,1145,2019,JS1B,Basic Technology,37,211,5145,138,30-39
4326,1145,2019,JS1B,Social Studies,32,214,5145,128,30-39
4327,1145,2020,JS2B,Mathematics,35,205,5145,149,30-39
4328,1145,2020,JS2B,English Language,42,202,5145,150,40-49
4329,1145,2020,JS2B,Civic Education,41,217,5145,136,40-49
4330,1145,2020,JS2B,Basic Science,60,208,5145,150,60-69
4331,1145,2020,JS2B,Basic Technology,90,211,5145,197,90-100
4332,1145,2020,JS2B,Social Studies,37,214,5145,150,30-39
4333,1145,2021,JS3B,Mathematics,97,205,5145,183,90-100
4334,1145,2021,JS3B,English Language,55,202,5145,174,50-59
4335,1145,2021,JS3B,Civic Education,42,217,5145,123,40-49
4336,1145,2021,JS3B,Basic Science,52,208,5145,168,50-59
4337,1145,2021,JS3B,Basic Technology,91,211,5145,193,90-100
4338,1145,2021,JS3B,Social Studies,51,214,5145,174,50-59
4339,1145,2022,SS1B,Mathematics,61,205,5145,177,60-69
4340,1145,2022,SS1B,English Language,58,202,5145,167,50-59
4341,1145,2022,SS1B,Civic Education,79,217,5145,194,70-79
4342,1145,2022,SS1B,Physics,80,220,5145,195,80-89
4343,1145,2022,SS1B,Chemistry,52,223,5145,165,50-59
4344,1145,2022,SS1B,Biology,48,226,5145,127,40-49
4345,1145,2023,SS2B,Mathematics,53,205,5145,157,50-59
4346,1145,2023,SS2B,English Language,48,202,5145,143,40-49
4347,1145,2023,SS2B,Civic Education,33,217,5145,147,30-39
4348,1145,2023,SS2B,Physics,39,220,5145,147,30-39
4349,1145,2023,SS2B,Chemistry,33,223,5145,145,30-39
4350,1145,2023,SS2B,Biology,80,226,5145,189,80-89
4351,1146,2019,JS1B,Mathematics,47,205,5146,120,40-49
4352,1146,2019,JS1B,English Language,56,202,5146,163,50-59
4353,1146,2019,JS1B,Civic Education,57,217,5146,151,50-59
4354,1146,2019,JS1B,Basic Science,73,208,5146,195,70-79
4355,1146,2019,JS1B,Basic Technology,34,211,5146,146,30-39
4356,1146,2019,JS1B,Social Studies,37,214,5146,136,30-39
4357,1146,2020,JS2B,Mathematics,36,205,5146,144,30-39
4358,1146,2020,JS2B,English Language,58,202,5146,179,50-59
4359,1146,2020,JS2B,Civic Education,99,217,5146,182,90-100
4360,1146,2020,JS2B,Basic Science,49,208,5146,149,40-49
4361,1146,2020,JS2B,Basic Technology,48,211,5146,132,40-49
4362,1146,2020,JS2B,Social Studies,46,214,5146,124,40-49
4363,1146,2021,JS3B,Mathematics,65,205,5146,175,60-69
4364,1146,2021,JS3B,English Language,37,202,5146,143,30-39
4365,1146,2021,JS3B,Civic Education,68,217,5146,152,60-69
4366,1146,2021,JS3B,Basic Science,38,208,5146,128,30-39
4367,1146,2021,JS3B,Basic Technology,53,211,5146,172,50-59
4368,1146,2021,JS3B,Social Studies,60,214,5146,157,60-69
4369,1146,2022,SS1B,Mathematics,31,205,5146,129,30-39
4370,1146,2022,SS1B,English Language,83,202,5146,195,80-89
4371,1146,2022,SS1B,Civic Education,35,217,5146,145,30-39
4372,1146,2022,SS1B,Physics,58,220,5146,155,50-59
4373,1146,2022,SS1B,Chemistry,40,223,5146,127,40-49
4374,1146,2022,SS1B,Biology,54,226,5146,152,50-59
4375,1146,2023,SS2B,Mathematics,97,205,5146,185,90-100
4376,1146,2023,SS2B,English Language,54,202,5146,151,50-59
4377,1146,2023,SS2B,Civic Education,56,217,5146,176,50-59
4378,1146,2023,SS2B,Physics,34,220,5146,122,30-39
4379,1146,2023,SS2B,Chemistry,54,223,5146,162,50-59
4380,1146,2023,SS2B,Biology,32,226,5146,122,30-39
4381,1147,2019,JS1B,Mathematics,86,205,5147,186,80-89
4382,1147,2019,JS1B,English Language,46,202,5147,124,40-49
4383,1147,2019,JS1B,Civic Education,54,217,5147,176,50-59
4384,1147,2019,JS1B,Basic Science,52,208,5147,166,50-59
4385,1147,2019,JS1B,Basic Technology,56,211,5147,153,50-59
4386,1147,2019,JS1B,Social Studies,79,214,5147,194,70-79
4387,1147,2020,JS2B,Mathematics,36,205,5147,133,30-39
4388,1147,2020,JS2B,English Language,57,202,5147,159,50-59
4389,1147,2020,JS2B,Civic Education,90,217,5147,187,90-100
4390,1147,2020,JS2B,Basic Science,53,208,5147,172,50-59
4391,1147,2020,JS2B,Basic Technology,54,211,5147,163,50-59
4392,1147,2020,JS2B,Social Studies,42,214,5147,121,40-49
4393,1147,2021,JS3B,Mathematics,44,205,5147,142,40-49
4394,1147,2021,JS3B,English Language,63,202,5147,172,60-69
4395,1147,2021,JS3B,Civic Education,47,217,5147,126,40-49
4396,1147,2021,JS3B,Basic Science,43,208,5147,126,40-49
4397,1147,2021,JS3B,Basic Technology,49,211,5147,129,40-49
4398,1147,2021,JS3B,Social Studies,46,214,5147,137,40-49
4399,1147,2022,SS1B,Mathematics,41,205,5147,132,40-49
4400,1147,2022,SS1B,English Language,48,202,5147,138,40-49
4401,1147,2022,SS1B,Civic Education,51,217,5147,154,50-59
4402,1147,2022,SS1B,Physics,38,220,5147,134,30-39
4403,1147,2022,SS1B,Chemistry,39,223,5147,149,30-39
4404,1147,2022,SS1B,Biology,38,226,5147,127,30-39
4405,1147,2023,SS2B,Mathematics,96,205,5147,191,90-100
4406,1147,2023,SS2B,English Language,34,202,5147,148,30-39
4407,1147,2023,SS2B,Civic Education,31,217,5147,137,30-39
4408,1147,2023,SS2B,Physics,47,220,5147,129,40-49
4409,1147,2023,SS2B,Chemistry,93,223,5147,189,90-100
4410,1147,2023,SS2B,Biology,55,226,5147,151,50-59
4411,1148,2019,JS1B,Mathematics,60,205,5148,154,60-69
4412,1148,2019,JS1B,English Language,35,202,5148,132,30-39
4413,1148,2019,JS1B,Civic Education,38,217,5148,124,30-39
4414,1148,2019,JS1B,Basic Science,70,208,5148,187,70-79
4415,1148,2019,JS1B,Basic Technology,57,211,5148,174,50-59
4416,1148,2019,JS1B,Social Studies,50,214,5148,162,50-59
4417,1148,2020,JS2B,Mathematics,55,205,5148,174,50-59
4418,1148,2020,JS2B,English Language,62,202,5148,162,60-69
4419,1148,2020,JS2B,Civic Education,48,217,5148,138,40-49
4420,1148,2020,JS2B,Basic Science,78,208,5148,198,70-79
4421,1148,2020,JS2B,Basic Technology,61,211,5148,166,60-69
4422,1148,2020,JS2B,Social Studies,53,214,5148,154,50-59
4423,1148,2021,JS3B,Mathematics,36,205,5148,126,30-39
4424,1148,2021,JS3B,English Language,39,202,5148,146,30-39
4425,1148,2021,JS3B,Civic Education,60,217,5148,152,60-69
4426,1148,2021,JS3B,Basic Science,32,208,5148,150,30-39
4427,1148,2021,JS3B,Basic Technology,42,211,5148,149,40-49
4428,1148,2021,JS3B,Social Studies,35,214,5148,136,30-39
4429,1148,2022,SS1B,Mathematics,36,205,5148,125,30-39
4430,1148,2022,SS1B,English Language,48,202,5148,138,40-49
4431,1148,2022,SS1B,Civic Education,40,217,5148,130,40-49
4432,1148,2022,SS1B,Physics,54,220,5148,170,50-59
4433,1148,2022,SS1B,Chemistry,58,223,5148,151,50-59
4434,1148,2022,SS1B,Biology,70,226,5148,189,70-79
4435,1148,2023,SS2B,Mathematics,30,205,5148,142,30-39
4436,1148,2023,SS2B,English Language,55,202,5148,151,50-59
4437,1148,2023,SS2B,Civic Education,32,217,5148,131,30-39
4438,1148,2023,SS2B,Physics,45,220,5148,141,40-49
4439,1148,2023,SS2B,Chemistry,73,223,5148,196,70-79
4440,1148,2023,SS2B,Biology,50,226,5148,165,50-59
4441,1149,2019,JS1B,Mathematics,34,205,5149,124,30-39
4442,1149,2019,JS1B,English Language,43,202,5149,128,40-49
4443,1149,2019,JS1B,Civic Education,49,217,5149,129,40-49
4444,1149,2019,JS1B,Basic Science,42,208,5149,142,40-49
4445,1149,2019,JS1B,Basic Technology,52,211,5149,165,50-59
4446,1149,2019,JS1B,Social Studies,62,214,5149,156,60-69
4447,1149,2020,JS2B,Mathematics,40,205,5149,121,40-49
4448,1149,2020,JS2B,English Language,68,202,5149,174,60-69
4449,1149,2020,JS2B,Civic Education,41,217,5149,128,40-49
4450,1149,2020,JS2B,Basic Science,53,208,5149,163,50-59
4451,1149,2020,JS2B,Basic Technology,56,211,5149,178,50-59
4452,1149,2020,JS2B,Social Studies,58,214,5149,159,50-59
4453,1149,2021,JS3B,Mathematics,72,205,5149,192,70-79
4454,1149,2021,JS3B,English Language,57,202,5149,158,50-59
4455,1149,2021,JS3B,Civic Education,34,217,5149,125,30-39
4456,1149,2021,JS3B,Basic Science,35,208,5149,127,30-39
4457,1149,2021,JS3B,Basic Technology,46,211,5149,129,40-49
4458,1149,2021,JS3B,Social Studies,33,214,5149,137,30-39
4459,1149,2022,SS1B,Mathematics,57,205,5149,165,50-59
4460,1149,2022,SS1B,English Language,32,202,5149,146,30-39
4461,1149,2022,SS1B,Civic Education,32,217,5149,121,30-39
4462,1149,2022,SS1B,Physics,75,220,5149,197,70-79
4463,1149,2022,SS1B,Chemistry,82,223,5149,183,80-89
4464,1149,2022,SS1B,Biology,46,226,5149,148,40-49
4465,1149,2023,SS2B,Mathematics,44,205,5149,145,40-49
4466,1149,2023,SS2B,English Language,59,202,5149,150,50-59
4467,1149,2023,SS2B,Civic Education,46,217,5149,124,40-49
4468,1149,2023,SS2B,Physics,36,220,5149,145,30-39
4469,1149,2023,SS2B,Chemistry,69,223,5149,174,60-69
4470,1149,2023,SS2B,Biology,34,226,5149,126,30-39
4471,1150,2019,JS1B,Mathematics,96,205,5150,183,90-100
4472,1150,2019,JS1B,English Language,41,202,5150,126,40-49
4473,1150,2019,JS1B,Civic Education,43,217,5150,120,40-49
4474,1150,2019,JS1B,Basic Science,58,208,5150,168,50-59
4475,1150,2019,JS1B,Basic Technology,45,211,5150,131,40-49
4476,1150,2019,JS1B,Social Studies,37,214,5150,120,30-39
4477,1150,2020,JS2B,Mathematics,48,205,5150,136,40-49
4478,1150,2020,JS2B,English Language,32,202,5150,121,30-39
4479,1150,2020,JS2B,Civic Education,54,217,5150,156,50-59
4480,1150,2020,JS2B,Basic Science,30,208,5150,146,30-39
4481,1150,2020,JS2B,Basic Technology,37,211,5150,132,30-39
4482,1150,2020,JS2B,Social Studies,54,214,5150,160,50-59
4483,1150,2021,JS3B,Mathematics,76,205,5150,190,70-79
4484,1150,2021,JS3B,English Language,39,202,5150,134,30-39
4485,1150,2021,JS3B,Civic Education,52,217,5150,157,50-59
4486,1150,2021,JS3B,Basic Science,76,208,5150,183,70-79
4487,1150,2021,JS3B,Basic Technology,59,211,5150,156,50-59
4488,1150,2021,JS3B,Social Studies,34,214,5150,129,30-39
4489,1150,2022,SS1B,Mathematics,46,205,5150,144,40-49
4490,1150,2022,SS1B,English Language,63,202,5150,158,60-69
4491,1150,2022,SS1B,Civic Education,55,217,5150,156,50-59
4492,1150,2022,SS1B,Physics,55,220,5150,172,50-59
4493,1150,2022,SS1B,Chemistry,33,223,5150,144,30-39
4494,1150,2022,SS1B,Biology,64,226,5150,179,60-69
4495,1150,2023,SS2B,Mathematics,37,205,5150,128,30-39
4496,1150,2023,SS2B,English Language,35,202,5150,126,30-39
4497,1150,2023,SS2B,Civic Education,38,217,5150,148,30-39
4498,1150,2023,SS2B,Physics,41,220,5150,148,40-49
4499,1150,2023,SS2B,Chemistry,39,223,5150,138,30-39
4500,1150,2023,SS2B,Biology,33,226,5150,127,30-39
4501,1151,2019,JS1B,Mathematics,53,205,5151,155,50-59
4502,1151,2019,JS1B,English Language,51,202,5151,168,50-59
4503,1151,2019,JS1B,Civic Education,60,217,5151,178,60-69
4504,1151,2019,JS1B,Basic Science,48,208,5151,142,40-49
4505,1151,2019,JS1B,Basic Technology,37,211,5151,148,30-39
4506,1151,2019,JS1B,Social Studies,48,214,5151,141,40-49
4507,1151,2020,JS2B,Mathematics,52,205,5151,150,50-59
4508,1151,2020,JS2B,English Language,55,202,5151,159,50-59
4509,1151,2020,JS2B,Civic Education,52,217,5151,154,50-59
4510,1151,2020,JS2B,Basic Science,52,208,5151,173,50-59
4511,1151,2020,JS2B,Basic Technology,30,211,5151,136,30-39
4512,1151,2020,JS2B,Social Studies,79,214,5151,182,70-79
4513,1151,2021,JS3B,Mathematics,31,205,5151,126,30-39
4514,1151,2021,JS3B,English Language,35,202,5151,146,30-39
4515,1151,2021,JS3B,Civic Education,39,217,5151,130,30-39
4516,1151,2021,JS3B,Basic Science,85,208,5151,190,80-89
4517,1151,2021,JS3B,Basic Technology,32,211,5151,144,30-39
4518,1151,2021,JS3B,Social Studies,75,214,5151,193,70-79
4519,1151,2022,SS1B,Mathematics,74,205,5151,189,70-79
4520,1151,2022,SS1B,English Language,78,202,5151,188,70-79
4521,1151,2022,SS1B,Civic Education,57,217,5151,164,50-59
4522,1151,2022,SS1B,Physics,50,220,5151,154,50-59
4523,1151,2022,SS1B,Chemistry,81,223,5151,189,80-89
4524,1151,2022,SS1B,Biology,43,226,5151,146,40-49
4525,1151,2023,SS2B,Mathematics,46,205,5151,148,40-49
4526,1151,2023,SS2B,English Language,37,202,5151,121,30-39
4527,1151,2023,SS2B,Civic Education,49,217,5151,134,40-49
4528,1151,2023,SS2B,Physics,46,220,5151,138,40-49
4529,1151,2023,SS2B,Chemistry,48,223,5151,135,40-49
4530,1151,2023,SS2B,Biology,48,226,5151,148,40-49
4531,1152,2019,JS1B,Mathematics,80,205,5152,194,80-89
4532,1152,2019,JS1B,English Language,68,202,5152,151,60-69
4533,1152,2019,JS1B,Civic Education,40,217,5152,134,40-49
4534,1152,2019,JS1B,Basic Science,42,208,5152,132,40-49
4535,1152,2019,JS1B,Basic Technology,80,211,5152,198,80-89
4536,1152,2019,JS1B,Social Studies,74,214,5152,192,70-79
4537,1152,2020,JS2B,Mathematics,39,205,5152,120,30-39
4538,1152,2020,JS2B,English Language,98,202,5152,199,90-100
4539,1152,2020,JS2B,Civic Education,38,217,5152,129,30-39
4540,1152,2020,JS2B,Basic Science,33,208,5152,125,30-39
4541,1152,2020,JS2B,Basic Technology,55,211,5152,173,50-59
4542,1152,2020,JS2B,Social Studies,32,214,5152,131,30-39
4543,1152,2021,JS3B,Mathematics,43,205,5152,133,40-49
4544,1152,2021,JS3B,English Language,48,202,5152,127,40-49
4545,1152,2021,JS3B,Civic Education,40,217,5152,127,40-49
4546,1152,2021,JS3B,Basic Science,53,208,5152,160,50-59
4547,1152,2021,JS3B,Basic Technology,44,211,5152,135,40-49
4548,1152,2021,JS3B,Social Studies,93,214,5152,188,90-100
4549,1152,2022,SS1B,Mathematics,50,205,5152,159,50-59
4550,1152,2022,SS1B,English Language,45,202,5152,122,40-49
4551,1152,2022,SS1B,Civic Education,47,217,5152,128,40-49
4552,1152,2022,SS1B,Physics,40,220,5152,128,40-49
4553,1152,2022,SS1B,Chemistry,69,223,5152,164,60-69
4554,1152,2022,SS1B,Biology,89,226,5152,185,80-89
4555,1152,2023,SS2B,Mathematics,44,205,5152,121,40-49
4556,1152,2023,SS2B,English Language,40,202,5152,150,40-49
4557,1152,2023,SS2B,Civic Education,57,217,5152,168,50-59
4558,1152,2023,SS2B,Physics,51,220,5152,178,50-59
4559,1152,2023,SS2B,Chemistry,51,223,5152,154,50-59
4560,1152,2023,SS2B,Biology,52,226,5152,157,50-59
4561,1153,2019,JS1B,Mathematics,35,205,5153,133,30-39
4562,1153,2019,JS1B,English Language,52,202,5153,165,50-59
4563,1153,2019,JS1B,Civic Education,39,217,5153,147,30-39
4564,1153,2019,JS1B,Basic Science,65,208,5153,155,60-69
4565,1153,2019,JS1B,Basic Technology,39,211,5153,120,30-39
4566,1153,2019,JS1B,Social Studies,73,214,5153,189,70-79
4567,1153,2020,JS2B,Mathematics,98,205,5153,193,90-100
4568,1153,2020,JS2B,English Language,40,202,5153,124,40-49
4569,1153,2020,JS2B,Civic Education,36,217,5153,149,30-39
4570,1153,2020,JS2B,Basic Science,46,208,5153,148,40-49
4571,1153,2020,JS2B,Basic Technology,31,211,5153,138,30-39
4572,1153,2020,JS2B,Social Studies,57,214,5153,175,50-59
4573,1153,2021,JS3B,Mathematics,76,205,5153,190,70-79
4574,1153,2021,JS3B,English Language,37,202,5153,138,30-39
4575,1153,2021,JS3B,Civic Education,56,217,5153,169,50-59
4576,1153,2021,JS3B,Basic Science,32,208,5153,121,30-39
4577,1153,2021,JS3B,Basic Technology,47,211,5153,125,40-49
4578,1153,2021,JS3B,Social Studies,35,214,5153,129,30-39
4579,1153,2022,SS1B,Mathematics,31,205,5153,134,30-39
4580,1153,2022,SS1B,English Language,34,202,5153,127,30-39
4581,1153,2022,SS1B,Civic Education,42,217,5153,146,40-49
4582,1153,2022,SS1B,Physics,31,220,5153,120,30-39
4583,1153,2022,SS1B,Chemistry,40,223,5153,130,40-49
4584,1153,2022,SS1B,Biology,39,226,5153,146,30-39
4585,1153,2023,SS2B,Mathematics,82,205,5153,180,80-89
4586,1153,2023,SS2B,English Language,35,202,5153,121,30-39
4587,1153,2023,SS2B,Civic Education,49,217,5153,132,40-49
4588,1153,2023,SS2B,Physics,56,220,5153,151,50-59
4589,1153,2023,SS2B,Chemistry,77,223,5153,199,70-79
4590,1153,2023,SS2B,Biology,49,226,5153,136,40-49
4591,1154,2019,JS1B,Mathematics,49,205,5154,137,40-49
4592,1154,2019,JS1B,English Language,43,202,5154,146,40-49
4593,1154,2019,JS1B,Civic Education,48,217,5154,146,40-49
4594,1154,2019,JS1B,Basic Science,63,208,5154,152,60-69
4595,1154,2019,JS1B,Basic Technology,97,211,5154,183,90-100
4596,1154,2019,JS1B,Social Studies,41,214,5154,133,40-49
4597,1154,2020,JS2B,Mathematics,30,205,5154,132,30-39
4598,1154,2020,JS2B,English Language,61,202,5154,170,60-69
4599,1154,2020,JS2B,Civic Education,98,217,5154,185,90-100
4600,1154,2020,JS2B,Basic Science,32,208,5154,140,30-39
4601,1154,2020,JS2B,Basic Technology,36,211,5154,123,30-39
4602,1154,2020,JS2B,Social Studies,37,214,5154,144,30-39
4603,1154,2021,JS3B,Mathematics,92,205,5154,183,90-100
4604,1154,2021,JS3B,English Language,52,202,5154,175,50-59
4605,1154,2021,JS3B,Civic Education,48,217,5154,128,40-49
4606,1154,2021,JS3B,Basic Science,42,208,5154,136,40-49
4607,1154,2021,JS3B,Basic Technology,52,211,5154,161,50-59
4608,1154,2021,JS3B,Social Studies,56,214,5154,172,50-59
4609,1154,2022,SS1B,Mathematics,47,205,5154,139,40-49
4610,1154,2022,SS1B,English Language,80,202,5154,181,80-89
4611,1154,2022,SS1B,Civic Education,38,217,5154,122,30-39
4612,1154,2022,SS1B,Physics,59,220,5154,169,50-59
4613,1154,2022,SS1B,Chemistry,34,223,5154,125,30-39
4614,1154,2022,SS1B,Biology,85,226,5154,181,80-89
